67000.000000 16403136512.000000 -17168.998047 66610.210938
68000.000000 16385859584.000000 -17384.232422 66957.335938
69000.000000 16368368640.000000 -17597.511719 67311.078125
70000.000000 16350665728.000000 -17808.800781 67671.484375
71000.000000 16332751872.000000 -18018.058594 68038.617188
72000.000000 16314630144.000000 -18225.248047 68412.562500
73000.000000 16296302592.000000 -18430.328125 68793.359375
74000.000000 16277770240.000000 -18633.259766 69181.070312
75000.000000 16259036160.000000 -18834.003906 69575.781250
76000.000000 16240102400.000000 -19032.517578 69977.546875
77000.000000 16220972032.000000 -19228.761719 70386.414062
78000.000000 16201646080.000000 -19422.695312 70802.453125
79000.000000 16182127616.000000 -19614.275391 71225.742188
80000.000000 16162418688.000000 -19803.460938 71656.328125
81000.000000 16142521344.000000 -19990.208984 72094.296875
82000.000000 16122438656.000000 -20174.476562 72539.710938
83000.000000 16102172672.000000 -20356.218750 72992.632812
84000.000000 16081726464.000000 -20535.394531 73453.125000
85000.000000 16061102080.000000 -20711.957031 73921.250000
86000.000000 16040302592.000000 -20885.863281 74397.093750
87000.000000 16019331072.000000 -21057.068359 74880.703125
88000.000000 15998189568.000000 -21225.527344 75372.132812
89000.000000 15976881152.000000 -21391.193359 75871.468750
90000.000000 15955407872.000000 -21554.019531 76378.765625
91000.000000 15933773824.000000 -21713.960938 76894.117188
92000.000000 15911981056.000000 -21870.970703 77417.554688
93000.000000 15890032640.000000 -22025.000000 77949.156250
94000.000000 15867931648.000000 -22176.001953 78488.992188
95000.000000 15845681152.000000 -22323.927734 79037.117188
96000.000000 15823284224.000000 -22468.730469 79593.593750
97000.000000 15800743936.000000 -22610.361328 80158.492188
98000.000000 15778064384.000000 -22748.769531 80731.867188
99000.000000 15755247616.000000 -22883.906250 81313.765625
100000.000000 15732297728.000000 -23015.722656 81904.265625
101000.000000 15709217792.000000 -23144.166016 82503.406250
102000.000000 15686010880.000000 -23269.187500 83111.257812
103000.000000 15662681088.000000 -23390.736328 83727.882812
104000.000000 15639231488.000000 -23508.761719 84353.312500
105000.000000 15615665152.000000 -23623.212891 84987.617188
106000.000000 15591986176.000000 -23734.037109 85630.843750
107000.000000 15568198656.000000 -23841.183594 86283.046875
108000.000000 15544305664.000000 -23944.597656 86944.250000
109000.000000 15520311296.000000 -24044.230469 87614.507812
110000.000000 15496218624.000000 -24140.027344 88293.867188
111000.000000 15472032768.000000 -24231.935547 88982.375000
112000.000000 15447756800.000000 -24319.902344 89680.039062
113000.000000 15423394816.000000 -24403.875000 90386.914062
114000.000000 15398950912.000000 -24483.800781 91103.023438
115000.000000 15374429184.000000 -24559.625000 91828.398438
116000.000000 15349833728.000000 -24631.294922 92563.054688
117000.000000 15325168640.000000 -24698.757812 93307.015625
118000.000000 15300438016.000000 -24761.958984 94060.304688
119000.000000 15275645952.000000 -24820.845703 94822.929688
120000.000000 15250797568.000000 -24875.365234 95594.906250
121000.000000 15225896960.000000 -24925.462891 96376.218750
122000.000000 15200948224.000000 -24971.085938 97166.875000
123000.000000 15175956480.000000 -25012.179688 97966.882812
124000.000000 15150925824.000000 -25048.693359 98776.203125
125000.000000 15125860352.000000 -25080.572266 99594.835938
126000.000000 15100766208.000000 -25107.763672 100422.781250
127000.000000 15075646464.000000 -25130.216797 101259.960938
128000.000000 15050507264.000000 -25147.876953 102106.398438
129000.000000 15025352704.000000 -25160.693359 102962.007812
130000.000000 15000187904.000000 -25168.615234 103826.757812
131000.000000 14975016960.000000 -25171.589844 104700.601562
132000.000000 14949846016.000000 -25169.568359 105583.500000
133000.000000 14924679168.000000 -25162.500000 106475.351562
134000.000000 14899522560.000000 -25150.333984 107376.109375
135000.000000 14874380288.000000 -25133.021484 108285.648438
136000.000000 14849258496.000000 -25110.513672 109203.929688
137000.000000 14824161280.000000 -25082.763672 110130.812500
138000.000000 14799094784.000000 -25049.724609 111066.226562
139000.000000 14774064128.000000 -25011.349609 112010.031250
140000.000000 14749074432.000000 -24967.591797 112962.109375
141000.000000 14724130816.000000 -24918.408203 113922.328125
142000.000000 14699239424.000000 -24863.753906 114890.562500
143000.000000 14674405376.000000 -24803.587891 115866.625000
144000.000000 14649633792.000000 -24737.867188 116850.375000
145000.000000 14624930816.000000 -24666.550781 117841.656250
146000.000000 14600302592.000000 -24589.599609 118840.257812
147000.000000 14575754240.000000 -24506.976562 119845.960938
148000.000000 14551290880.000000 -24418.642578 120858.578125
149000.000000 14526918656.000000 -24324.564453 121877.929688
150000.000000 14502643712.000000 -24224.707031 122903.757812
151000.000000 14478471168.000000 -24119.037109 123935.804688
152000.000000 14454407168.000000 -24007.523438 124973.851562
153000.000000 14430457856.000000 -23890.138672 126017.617188
154000.000000 14406629376.000000 -23766.853516 127066.812500
155000.000000 14382926848.000000 -23637.640625 128121.132812
156000.000000 14359356416.000000 -23502.478516 129180.312500
157000.000000 14335924224.000000 -23361.343750 130244.023438
158000.000000 14312636416.000000 -23214.214844 131311.937500
159000.000000 14289498112.000000 -23061.076172 132383.687500
160000.000000 14266516480.000000 -22901.908203 133458.984375
161000.000000 14243696640.000000 -22736.699219 134537.375000
162000.000000 14221044736.000000 -22565.437500 135618.546875
163000.000000 14198567936.000000 -22388.113281 136702.093750
164000.000000 14176271360.000000 -22204.718750 137787.546875
165000.000000 14154161152.000000 -22015.250000 138874.531250
166000.000000 14132243456.000000 -21819.705078 139962.593750
167000.000000 14110524416.000000 -21618.083984 141051.312500
168000.000000 14089010176.000000 -21410.390625 142140.187500
169000.000000 14067705856.000000 -21196.630859 143228.765625
170000.000000 14046618624.000000 -20976.812500 144316.593750
171000.000000 14025754624.000000 -20750.947266 145403.125000
172000.000000 14005118976.000000 -20519.050781 146487.812500
173000.000000 13984718848.000000 -20281.138672 147570.203125
174000.000000 13964559360.000000 -20037.234375 148649.687500
175000.000000 13944646656.000000 -19787.359375 149725.750000
176000.000000 13924986880.000000 -19531.541016 150797.828125
177000.000000 13905586176.000000 -19269.808594 151865.359375
178000.000000 13886449664.000000 -19002.197266 152927.703125
179000.000000 13867583488.000000 -18728.742188 153984.343750
180000.000000 13848993792.000000 -18449.482422 155034.640625
181000.000000 13830686720.000000 -18164.462891 156077.953125
182000.000000 13812667392.000000 -17873.730469 157113.656250
183000.000000 13794940928.000000 -17577.333984 158141.156250
184000.000000 13777514496.000000 -17275.328125 159159.828125
185000.000000 13760392192.000000 -16967.769531 160168.937500
186000.000000 13743580160.000000 -16654.720703 161167.921875
187000.000000 13727084544.000000 -16336.244141 162156.093750
188000.000000 13710909440.000000 -16012.409180 163132.734375
189000.000000 13695060992.000000 -15683.287109 164097.281250
190000.000000 13679544320.000000 -15348.953125 165048.968750
191000.000000 13664364544.000000 -15009.485352 165987.171875
192000.000000 13649526784.000000 -14664.966797 166911.203125
193000.000000 13635036160.000000 -14315.483398 167820.375000
194000.000000 13620897792.000000 -13961.125977 168714.031250
195000.000000 13607115776.000000 -13601.986328 169591.468750
196000.000000 13593695232.000000 -13238.162109 170452.062500
197000.000000 13580641280.000000 -12869.752930 171295.140625
198000.000000 13567958016.000000 -12496.863281 172119.984375
199000.000000 13555649536.000000 -12119.600586 172925.968750
200000.000000 13543719936.000000 -11738.075195 173712.484375
201000.000000 13532174336.000000 -11352.401367 174478.875000
202000.000000 13521016832.000000 -10962.696289 175224.468750
203000.000000 13510250496.000000 -10569.081055 175948.640625
204000.000000 13499879424.000000 -10171.678711 176650.828125
205000.000000 13489907712.000000 -9770.616211 177330.421875
206000.000000 13480339456.000000 -9366.024414 177986.796875
207000.000000 13471176704.000000 -8958.035156 178619.359375
208000.000000 13462423552.000000 -8546.785156 179227.656250
209000.000000 13454084096.000000 -8132.412598 179811.078125
210000.000000 13446160384.000000 -7715.058594 180369.031250
211000.000000 13438655488.000000 -7294.867188 180901.109375
212000.000000 13431571456.000000 -6871.984863 181406.812500
213000.000000 13424912384.000000 -6446.560059 181885.687500
214000.000000 13418679296.000000 -6018.743652 182337.234375
215000.000000 13412875264.000000 -5588.688477 182761.125000
216000.000000 13407502336.000000 -5156.549805 183156.890625
217000.000000 13402562560.000000 -4722.484375 183524.171875
218000.000000 13398057984.000000 -4286.650879 183862.625000
219000.000000 13393989632.000000 -3849.209717 184171.921875
220000.000000 13390359552.000000 -3410.322266 184451.796875
221000.000000 13387168768.000000 -2970.151611 184701.953125
222000.000000 13384419328.000000 -2528.861572 184922.171875
223000.000000 13382111232.000000 -2086.617920 185112.187500
224000.000000 13380246528.000000 -1643.586426 185271.875000
225000.000000 13378825216.000000 -1199.934082 185401.015625
226000.000000 13377847296.000000 -755.828186 185499.515625
227000.000000 13377313792.000000 -311.436554 185567.328125
228000.000000 13377224704.000000 133.072968 185604.328125
229000.000000 13377580032.000000 577.531921 185610.515625
230000.000000 13378379776.000000 1021.772583 185585.859375
231000.000000 13379623936.000000 1465.626831 185530.390625
232000.000000 13381311488.000000 1908.926880 185444.156250
233000.000000 13383441408.000000 2351.506104 185327.250000
234000.000000 13386013696.000000 2793.197998 185179.828125
235000.000000 13389027328.000000 3233.837158 185001.968750
236000.000000 13392481280.000000 3673.258789 184793.859375
237000.000000 13396373504.000000 4111.299316 184555.687500
238000.000000 13400702976.000000 4547.797363 184287.734375
239000.000000 13405468672.000000 4982.590820 183990.234375
240000.000000 13410667520.000000 5415.521484 183663.421875
241000.000000 13416298496.000000 5846.431152 183307.703125
242000.000000 13422359552.000000 6275.164551 182923.343750
243000.000000 13428847616.000000 6701.567383 182510.703125
244000.000000 13435761664.000000 7125.488281 182070.234375
245000.000000 13443097600.000000 7546.777344 181602.250000
246000.000000 13450853376.000000 7965.287598 181107.281250
247000.000000 13459026944.000000 8380.874023 180585.750000
248000.000000 13467614208.000000 8793.394531 180038.078125
249000.000000 13476612096.000000 9202.708984 179464.828125
250000.000000 13486018560.000000 9608.680664 178866.515625
251000.000000 13495828480.000000 10011.175781 178243.593750
252000.000000 13506039808.000000 10410.062500 177596.718750
253000.000000 13516647424.000000 10805.212891 176926.359375
254000.000000 13527648256.000000 11196.502930 176233.203125
255000.000000 13539039232.000000 11583.809570 175517.796875
256000.000000 13550815232.000000 11967.013672 174780.687500
257000.000000 13562972160.000000 12346.000977 174022.562500
258000.000000 13575505920.000000 12720.658203 173244.046875
259000.000000 13588412416.000000 13090.877930 172445.781250
260000.000000 13601686528.000000 13456.553711 171628.375000
261000.000000 13615324160.000000 13817.584961 170792.531250
262000.000000 13629320192.000000 14173.873047 169938.875000
263000.000000 13643670528.000000 14525.323242 169068.109375
264000.000000 13658369024.000000 14871.843750 168180.859375
265000.000000 13673411584.000000 15213.347656 167277.859375
266000.000000 13688793088.000000 15549.751953 166359.750000
267000.000000 13704508416.000000 15880.975586 165427.187500
268000.000000 13720552448.000000 16206.941406 164480.859375
269000.000000 13736920064.000000 16527.578125 163521.437500
270000.000000 13753606144.000000 16842.814453 162549.562500
271000.000000 13770604544.000000 17152.583984 161565.921875
272000.000000 13787910144.000000 17456.826172 160571.203125
273000.000000 13805516800.000000 17755.480469 159566.031250
274000.000000 13823419392.000000 18048.492188 158551.125000
275000.000000 13841611776.000000 18335.810547 157527.093750
276000.000000 13860088832.000000 18617.386719 156494.593750
277000.000000 13878844416.000000 18893.175781 155454.250000
278000.000000 13897873408.000000 19163.138672 154406.703125
279000.000000 13917168640.000000 19427.234375 153352.515625
280000.000000 13936724992.000000 19685.429688 152292.406250
281000.000000 13956537344.000000 19937.693359 151226.890625
282000.000000 13976598528.000000 20183.998047 150156.546875
283000.000000 13996903424.000000 20424.318359 149082.000000
284000.000000 14017445888.000000 20658.630859 148003.796875
285000.000000 14038218752.000000 20886.917969 146922.468750
286000.000000 14059216896.000000 21109.164062 145838.656250
287000.000000 14080434176.000000 21325.357422 144752.812500
288000.000000 14101865472.000000 21535.486328 143665.484375
289000.000000 14123503616.000000 21739.544922 142577.125000
290000.000000 14145342464.000000 21937.529297 141488.281250
291000.000000 14167376896.000000 22129.435547 140399.437500
292000.000000 14189599744.000000 22315.267578 139311.015625
293000.000000 14212005888.000000 22495.027344 138223.515625
294000.000000 14234588160.000000 22668.720703 137137.359375
295000.000000 14257341440.000000 22836.357422 136053.000000
296000.000000 14280259584.000000 22997.947266 134970.828125
297000.000000 14303335424.000000 23153.503906 133891.234375
298000.000000 14326563840.000000 23303.041016 132814.671875
299000.000000 14349938688.000000 23446.578125 131741.468750
300000.000000 14373454848.000000 23584.134766 130671.976562
301000.000000 14397105152.000000 23715.730469 129606.515625
302000.000000 14420884480.000000 23841.390625 128545.476562
303000.000000 14444786688.000000 23961.140625 127489.140625
304000.000000 14468805632.000000 24075.005859 126437.820312
305000.000000 14492935168.000000 24183.015625 125391.835938
306000.000000 14517170176.000000 24285.201172 124351.468750
307000.000000 14541504512.000000 24381.593750 123316.968750
308000.000000 14565932032.000000 24472.226562 122288.601562
309000.000000 14590447616.000000 24557.136719 121266.625000
310000.000000 14615045120.000000 24636.357422 120251.250000
311000.000000 14639718400.000000 24709.929688 119242.718750
312000.000000 14664462336.000000 24777.890625 118241.265625
313000.000000 14689271808.000000 24840.279297 117247.054688
314000.000000 14714140672.000000 24897.138672 116260.273438
315000.000000 14739063808.000000 24948.511719 115281.109375
316000.000000 14764036096.000000 24994.439453 114309.726562
317000.000000 14789051392.000000 25034.968750 113346.257812
318000.000000 14814104576.000000 25070.142578 112390.882812
319000.000000 14839190528.000000 25100.007812 111443.734375
320000.000000 14864303104.000000 25124.611328 110504.921875
321000.000000 14889438208.000000 25144.001953 109574.601562
322000.000000 14914589696.000000 25158.226562 108652.851562
323000.000000 14939752448.000000 25167.333984 107739.789062
324000.000000 14964922368.000000 25171.373047 106835.523438
325000.000000 14990093312.000000 25170.396484 105940.085938
326000.000000 15015261184.000000 25164.453125 105053.617188
327000.000000 15040420864.000000 25153.593750 104176.132812
328000.000000 15065567232.000000 25137.869141 103307.710938
329000.000000 15090695168.000000 25117.332031 102448.414062
330000.000000 15115800576.000000 25092.035156 101598.304688
331000.000000 15140878336.000000 25062.029297 100757.390625
332000.000000 15165923328.000000 25027.369141 99925.726562
333000.000000 15190931456.000000 24988.105469 99103.367188
334000.000000 15215897600.000000 24944.292969 98290.296875
335000.000000 15240817664.000000 24895.984375 97486.570312
336000.000000 15265687552.000000 24843.232422 96692.179688
337000.000000 15290502144.000000 24786.091797 95907.117188
338000.000000 15315257344.000000 24724.615234 95131.414062
339000.000000 15339949056.000000 24658.855469 94365.054688
340000.000000 15364573184.000000 24588.867188 93608.023438
341000.000000 15389125632.000000 24514.703125 92860.320312
342000.000000 15413601280.000000 24436.416016 92121.914062
343000.000000 15437997056.000000 24354.060547 91392.820312
344000.000000 15462307840.000000 24267.689453 90672.984375
345000.000000 15486530560.000000 24177.355469 89962.414062
346000.000000 15510661120.000000 24083.111328 89261.054688
347000.000000 15534695424.000000 23985.011719 88568.875000
348000.000000 15558629376.000000 23883.107422 87885.851562
349000.000000 15582459904.000000 23777.451172 87211.953125
350000.000000 15606182912.000000 23668.095703 86547.117188
351000.000000 15629794304.000000 23555.093750 85891.304688
352000.000000 15653291008.000000 23438.496094 85244.500000
353000.000000 15676669952.000000 23318.353516 84606.625000
354000.000000 15699927040.000000 23194.716797 83977.625000
355000.000000 15723058176.000000 23067.638672 83357.468750
356000.000000 15746061312.000000 22937.169922 82746.109375
357000.000000 15768932352.000000 22803.359375 82143.460938
358000.000000 15791667200.000000 22666.257812 81549.484375
359000.000000 15814263808.000000 22525.914062 80964.148438
360000.000000 15836718080.000000 22382.376953 80387.359375
361000.000000 15859026944.000000 22235.697266 79819.085938
362000.000000 15881188352.000000 22085.921875 79259.257812
363000.000000 15903198208.000000 21933.101562 78707.789062
364000.000000 15925053440.000000 21777.281250 78164.640625
365000.000000 15946752000.000000 21618.509766 77629.750000
366000.000000 15968289792.000000 21456.833984 77103.039062
367000.000000 15989664768.000000 21292.300781 76584.460938
368000.000000 16010873856.000000 21124.957031 76073.937500
369000.000000 16031913984.000000 20954.847656 75571.406250
370000.000000 16052783104.000000 20782.019531 75076.812500
371000.000000 16073477120.000000 20606.515625 74590.062500
372000.000000 16093995008.000000 20428.382812 74111.140625
373000.000000 16114333696.000000 20247.664062 73639.929688
374000.000000 16134490112.000000 20064.404297 73176.375000
375000.000000 16154462208.000000 19878.646484 72720.429688
376000.000000 16174246912.000000 19690.433594 72272.015625
377000.000000 16193842176.000000 19499.808594 71831.070312
378000.000000 16213245952.000000 19306.814453 71397.523438
379000.000000 16232455168.000000 19111.492188 70971.312500
380000.000000 16251467776.000000 18913.882812 70552.375000
381000.000000 16270281728.000000 18714.027344 70140.640625
382000.000000 16288894976.000000 18511.968750 69736.046875
383000.000000 16307305472.000000 18307.746094 69338.515625
384000.000000 16325510144.000000 18101.398438 68947.992188
385000.000000 16343507968.000000 17892.964844 68564.429688
386000.000000 16361295872.000000 17682.486328 68187.734375
387000.000000 16378871808.000000 17470.000000 67817.875000
388000.000000 16396234752.000000 17255.544922 67454.781250
389000.000000 16413382656.000000 17039.158203 67098.382812
390000.000000 16430312448.000000 16820.878906 66748.609375
391000.000000 16447023104.000000 16600.744141 66405.429688
392000.000000 16463512576.000000 16378.789062 66068.757812
393000.000000 16479779840.000000 16155.050781 65738.562500
394000.000000 16495821824.000000 15929.565430 65414.746094
395000.000000 16511637504.000000 15702.369141 65097.289062
396000.000000 16527225856.000000 15473.497070 64786.117188
397000.000000 16542583808.000000 15242.983398 64481.164062
398000.000000 16557711360.000000 15010.863281 64182.402344
399000.000000 16572605440.000000 14777.170898 63889.742188
400000.000000 16587265024.000000 14541.940430 63603.164062
401000.000000 16601689088.000000 14305.205078 63322.601562
402000.000000 16615875584.000000 14066.998047 63047.996094
403000.000000 16629822464.000000 13827.352539 62779.308594
404000.000000 16643529728.000000 13586.301758 62516.492188
405000.000000 16656995328.000000 13343.876953 62259.480469
406000.000000 16670217216.000000 13100.110352 62008.234375
407000.000000 16683195392.000000 12855.034180 61762.714844
408000.000000 16695927808.000000 12608.679688 61522.855469
409000.000000 16708412416.000000 12361.077148 61288.625000
410000.000000 16720649216.000000 12112.257812 61059.992188
411000.000000 16732636160.000000 11862.252930 60836.890625
412000.000000 16744373248.000000 11611.091797 60619.289062
413000.000000 16755858432.000000 11358.804688 60407.128906
414000.000000 16767090688.000000 11105.420898 60200.382812
415000.000000 16778068992.000000 10850.970703 59999.015625
416000.000000 16788792320.000000 10595.482422 59802.976562
417000.000000 16799259648.000000 10338.985352 59612.234375
418000.000000 16809469952.000000 10081.508789 59426.746094
419000.000000 16819422208.000000 9823.080078 59246.484375
420000.000000 16829115392.000000 9563.728516 59071.406250
421000.000000 16838549504.000000 9303.481445 58901.484375
422000.000000 16847722496.000000 9042.366211 58736.664062
423000.000000 16856634368.000000 8780.411133 58576.937500
424000.000000 16865283072.000000 8517.642578 58422.257812
425000.000000 16873668608.000000 8254.088867 58272.613281
426000.000000 16881790976.000000 7989.776855 58127.960938
427000.000000 16889648128.000000 7724.732910 57988.261719
428000.000000 16897240064.000000 7458.983398 57853.503906
429000.000000 16904565760.000000 7192.555176 57723.652344
430000.000000 16911625216.000000 6925.474121 57598.687500
431000.000000 16918416384.000000 6657.766602 57478.570312
432000.000000 16924940288.000000 6389.458496 57363.300781
433000.000000 16931194880.000000 6120.575684 57252.828125
434000.000000 16937181184.000000 5851.143555 57147.156250
435000.000000 16942897152.000000 5581.187988 57046.238281
436000.000000 16948342784.000000 5310.733887 56950.074219
437000.000000 16953518080.000000 5039.806641 56858.640625
438000.000000 16958422016.000000 4768.431152 56771.910156
439000.000000 16963054592.000000 4496.632812 56689.875000
440000.000000 16967414784.000000 4224.436523 56612.507812
441000.000000 16971502592.000000 3951.866699 56539.804688
442000.000000 16975318016.000000 3678.947998 56471.746094
443000.000000 16978860032.000000 3405.705322 56408.308594
444000.000000 16982128640.000000 3132.163086 56349.496094
445000.000000 16985123840.000000 2858.345703 56295.289062
446000.000000 16987845632.000000 2584.277588 56245.667969
447000.000000 16990292992.000000 2309.982910 56200.625000
448000.000000 16992465920.000000 2035.486084 56160.160156
449000.000000 16994364416.000000 1760.811157 56124.261719
450000.000000 16995987456.000000 1485.982300 56092.917969
451000.000000 16997336064.000000 1211.023682 56066.140625
452000.000000 16998409216.000000 935.959351 56043.902344
453000.000000 16999207936.000000 660.813354 56026.214844
454000.000000 16999731200.000000 385.609711 56013.054688
455000.000000 16999979008.000000 110.372498 56004.433594
456000.000000 16999951360.000000 -164.874390 56000.351562
457000.000000 16999649280.000000 -440.106812 56000.808594
458000.000000 16999071744.000000 -715.300903 56005.781250
459000.000000 16998218752.000000 -990.432678 56015.296875
460000.000000 16997090304.000000 -1265.478027 56029.351562
461000.000000 16995687424.000000 -1540.412842 56047.953125
462000.000000 16994009088.000000 -1815.213135 56071.089844
463000.000000 16992056320.000000 -2089.854736 56098.785156
464000.000000 16989829120.000000 -2364.313477 56131.027344
465000.000000 16987327488.000000 -2638.565186 56167.828125
466000.000000 16984551424.000000 -2912.585449 56209.195312
467000.000000 16981501952.000000 -3186.350098 56255.148438
468000.000000 16978179072.000000 -3459.834961 56305.675781
469000.000000 16974582784.000000 -3733.015137 56360.796875
470000.000000 16970713088.000000 -4005.866455 56420.527344
471000.000000 16966571008.000000 -4278.364258 56484.882812
472000.000000 16962156544.000000 -4550.483887 56553.863281
473000.000000 16957469696.000000 -4822.200195 56627.492188
474000.000000 16952511488.000000 -5093.488281 56705.792969
475000.000000 16947282944.000000 -5364.323730 56788.765625
476000.000000 16941783040.000000 -5634.681152 56876.421875
477000.000000 16936013824.000000 -5904.535156 56968.804688
478000.000000 16929974272.000000 -6173.860352 57065.902344
479000.000000 16923666432.000000 -6442.630859 57167.761719
480000.000000 16917089280.000000 -6710.821777 57274.378906
481000.000000 16910244864.000000 -6978.406738 57385.804688
482000.000000 16903133184.000000 -7245.360352 57502.031250
483000.000000 16895754240.000000 -7511.655762 57623.097656
484000.000000 16888110080.000000 -7777.267090 57749.039062
485000.000000 16880200704.000000 -8042.167969 57879.851562
486000.000000 16872026112.000000 -8306.332031 58015.582031
487000.000000 16863588352.000000 -8569.732422 58156.261719
488000.000000 16854887424.000000 -8832.341797 58301.902344
489000.000000 16845924352.000000 -9094.132812 58452.542969
490000.000000 16836700160.000000 -9355.078125 58608.207031
491000.000000 16827214848.000000 -9615.150391 58768.929688
492000.000000 16817470464.000000 -9874.321289 58934.753906
493000.000000 16807467008.000000 -10132.563477 59105.691406
494000.000000 16797205504.000000 -10389.848633 59281.792969
495000.000000 16786686976.000000 -10646.147461 59463.093750
496000.000000 16775913472.000000 -10901.432617 59649.625000
497000.000000 16764884992.000000 -11155.673828 59841.406250
498000.000000 16753602560.000000 -11408.842773 60038.492188
499000.000000 16742067200.000000 -11660.909180 60240.925781
500000.000000 16730280960.000000 -11911.843750 60448.742188
501000.000000 16718243840.000000 -12161.616211 60661.968750
502000.000000 16705957888.000000 -12410.196289 60880.667969
503000.000000 16693424128.000000 -12657.553711 61104.863281
504000.000000 16680643584.000000 -12903.657227 61334.601562
505000.000000 16667617280.000000 -13148.476562 61569.929688
506000.000000 16654347264.000000 -13391.979492 61810.902344
507000.000000 16640834560.000000 -13634.134766 62057.546875
508000.000000 16627080192.000000 -13874.910156 62309.914062
509000.000000 16613085184.000000 -14114.273438 62568.066406
510000.000000 16598851584.000000 -14352.191406 62832.046875
511000.000000 16584381440.000000 -14588.631836 63101.906250
512000.000000 16569674752.000000 -14823.560547 63377.671875
513000.000000 16554734592.000000 -15056.944336 63659.433594
514000.000000 16539561984.000000 -15288.749023 63947.203125
515000.000000 16524157952.000000 -15518.940430 64241.054688
516000.000000 16508524544.000000 -15747.484375 64541.042969
517000.000000 16492663808.000000 -15974.344727 64847.222656
518000.000000 16476576768.000000 -16199.487305 65159.636719
519000.000000 16460265472.000000 -16422.875000 65478.351562
520000.000000 16443731968.000000 -16644.472656 65803.421875
521000.000000 16426977280.000000 -16864.244141 66134.906250
522000.000000 16410003456.000000 -17082.152344 66472.867188
523000.000000 16392813568.000000 -17298.158203 66817.359375
524000.000000 16375408640.000000 -17512.226562 67168.429688
525000.000000 16357789696.000000 -17724.318359 67526.140625
526000.000000 16339959808.000000 -17934.394531 67890.585938
